"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
" RASA3 ",-0.0903299999999998,3.674395,-1.12878510381591,0.285396868226363,0.400562736827161,-7.11856824345472
" FAM76A ",0.0857200000000002,8.93477333333333,1.12856540304756,0.285485273323037,0.400639999001544,-7.11880970783866
" SOX7 ",-0.0820566666666682,9.88010166666667,-1.12850661279778,0.285508933480081,0.400639999001544,-7.11887431570281
" RNA5SP47 ",0.0864700000000003,3.328135,1.12850438638121,0.285509829532324,0.400639999001544,-7.11887676238425
" C19orf26 ",0.120933333333335,10.8451333333333,1.1284590527149,0.285528075173149,0.400639999001544,-7.11892658020994
" IRAK2 ",-0.0807666666666655,12.05375,-1.12840658408683,0.285549193590555,0.400639999001544,-7.11898423681706
" RNU6-138P ",-0.101776666666664,5.16091833333333,-1.12839202234464,0.285555054851059,0.400639999001544,-7.11900023802384
" HTR7 ",-0.101053333333333,6.00729666666667,-1.12756840578133,0.285886722509347,0.401081191929534,-7.11990501119121
" LINC00634 ",-0.0893533333333316,4.71773,-1.12716187482019,0.286050542021661,0.401286865468812,-7.12035141207889
" HAL ",-0.0914200000000012,7.02203666666667,-1.12710035566354,0.286075338738662,0.401297497440986,-7.12041895378777
" POLR2I ",0.0838733333333312,7.62229,1.12673504881609,0.286222618670456,0.401479933398671,-7.12081996438988
" RNU6-605P ",-0.0846,11.8064666666667,-1.12663215352078,0.286264113414698,0.401499981127718,-7.12093289813837
" GRHL2 ",0.096193333333332,5.31224333333333,1.12661417470413,0.286271364241662,0.401499981127718,-7.12095263014719
" WWOX ",-0.0990800000000007,5.97808333333333,-1.1265476052905,0.286298212823934,0.401513475316652,-7.12102568891075
" CCDC13 ",0.156203333333335,7.68099166666667,1.12630653739956,0.286395456070222,0.401616617797372,-7.12129022873558
" AP5B1 ",0.079926666666668,3.90382,1.1262798536281,0.286406221496122,0.401616617797372,-7.12131950791871
" SNHG11 ",-0.0838000000000001,7.21321333333333,-1.12597045461453,0.286531069946997,0.401767515777563,-7.12165896159101
" NCOA3 ",-0.10335,7.27127833333333,-1.12591448214346,0.286553660451148,0.401775020401547,-7.12172036345114
" TEX36 ",-0.113253333333335,5.09422666666667,-1.12551378117964,0.286715424056781,0.40197346465672,-7.12215986382175
" LOC440742 ",-0.0841366666666676,4.746445,-1.12547845550915,0.286729688502079,0.40197346465672,-7.12219860422608
" RNU6-990P ",-0.0753899999999987,6.54143166666667,-1.12481664893116,0.286997027227847,0.402306832987399,-7.12292420986454
" FLJ16734 ",-0.0910933333333297,10.0219133333333,-1.12477514361019,0.287013799902295,0.402306832987399,-7.12296970534064
" RN7SL851P ",0.100856666666668,7.076135,1.12474226542965,0.287027086814216,0.402306832987399,-7.12300574337468
" CATIP ",0.0910633333333353,7.58578166666667,1.12471890757222,0.287036526612068,0.402306832987399,-7.12303134561143
" L1CAM ",0.156596666666668,7.777745,1.12418335332916,0.287253030864854,0.40258607278215,-7.12361824651152
" SLC25A4 ",0.10065,8.50720166666667,1.12385925410218,0.287384113721396,0.402745567825421,-7.12397331380833
" IMP4 ",-0.135619999999998,10.06399,-1.1235268541067,0.287518602291268,0.40290776343643,-7.12433739261788
" GH1 ",-0.101430000000001,9.078515,-1.12348775640958,0.287534424389159,0.40290776343643,-7.12438021096864
" B3GNT4 ",-0.10141,6.81953833333333,-1.1230930640112,0.287694186947239,0.403107395405753,-7.1248123988002
" PLEKHA7 ",-0.110943333333333,6.474055,-1.12300293117092,0.287730680386408,0.403134293223084,-7.12491107767295
" TJP2 ",-0.0872500000000009,5.81795166666667,-1.12208891130014,0.288100957207741,0.403628817602839,-7.12591141437986
" CELF3 ",-0.125996666666667,5.88065833333333,-1.12168147972298,0.288266130625693,0.403835950381261,-7.12635711884378
" CREG2 ",-0.088239999999999,8.50663666666667,-1.12141933490776,0.288372443555782,0.403931515142753,-7.12664382237308
" RNA5SP241 ",0.0845300000000004,3.27891166666667,1.12134533162674,0.288402461142394,0.403931515142753,-7.12672474915195
" MOCOS ",0.0780333333333334,3.42218666666667,1.12127152466259,0.288432401522266,0.403931515142753,-7.12680545712076
" METTL7B ",-0.0860666666666638,9.56477333333333,-1.12126225665311,0.288436161334855,0.403931515142753,-7.12681559140462
" FOXO3 ",0.0814166666666658,3.742265,1.12123296351911,0.288448045118608,0.403931515142753,-7.12684762212011
" MBD3L2 ",0.13767,4.09884833333333,1.12123271248132,0.288448146962508,0.403931515142753,-7.12684789661575
" HSPE1P7 ",0.148303333333335,5.88317166666667,1.12119289374713,0.288464301439915,0.403931515142753,-7.12689143554985
" SIT1 ",-0.200763333333335,5.229355,-1.12117146857972,0.288472993931056,0.403931515142753,-7.12691486193962
" RNU6-851P ",-0.10727,6.241205,-1.12107372243292,0.288512653503542,0.403962778758084,-7.12702173367967
" LMNB1 ",-0.0874533333333343,9.77637666666667,-1.12100343532954,0.288541174454295,0.403978443743992,-7.12709857832831
" WFDC10B ",-0.0820633333333323,8.273075,-1.12048312670227,0.288752372478639,0.404241854899203,-7.12766731369384
" TEX9 ",0.0797499999999993,3.502885,1.12045447972886,0.288764004042427,0.404241854899203,-7.12769862097897
" SIL1 ",-0.0949999999999998,6.26769,-1.1201916329627,0.288870745052111,0.404366994290063,-7.12798584810793
" PRY2 ",-0.139866666666665,7.31151666666667,-1.11971751838426,0.289063358750025,0.404610415065103,-7.12850380693745
" RNF130 ",-0.0869633333333324,4.446175,-1.11966715728175,0.289083824314975,0.404610415065103,-7.1285588152362
" TMEM42 ",-0.112106666666669,9.3251,-1.11963542651536,0.289096719529719,0.404610415065103,-7.12859347305179
" CCNA1 ",-0.0878599999999992,4.52803333333333,-1.11951612463214,0.289145207187603,0.404653977658308,-7.12872377328193
" EI24 ",-0.09504,7.77725666666667,-1.11914575437247,0.289295776464182,0.404828910788564,-7.1291282190003
" KALRN ",0.0770666666666653,11.8854333333333,1.11909517785701,0.289316342432632,0.404828910788564,-7.12918344068173
" ASZ1 ",0.0894999999999992,9.02630333333333,1.11908049347261,0.289322313768615,0.404828910788564,-7.12919947338051
" SYNPO2 ",-0.101313333333333,5.33595666666667,-1.11891650334445,0.289389006101742,0.404897920831631,-7.12937850991774
" SS18L1 ",0.0803000000000029,10.8492166666667,1.11871157906514,0.289472362558393,0.404990236757816,-7.12960220775204
" VWA3B ",-0.103733333333334,8.40427666666667,-1.11849549577905,0.289560278369452,0.405088920045428,-7.12983805242421
" LSM14B ",-0.102386666666666,5.10422,-1.11816592130113,0.289694409303072,0.405248990164315,-7.13019769920613
" PLA2G5 ",0.0994066666666695,8.04831666666667,1.11812891693485,0.28970947243823,0.405248990164315,-7.13023807492604
" C7orf61 ",-0.0769999999999982,12.8915,-1.11777728579654,0.289852639127432,0.405424921091224,-7.13062169029001
" RHAG ",-0.0913333333333322,6.62529333333333,-1.11767548603671,0.289894097192149,0.405458576767728,-7.13073273221524
" SMIM3 ",0.0997233333333361,5.95693833333333,1.11760821961899,0.289921494046031,0.405472562960146,-7.13080610128396
" FAXDC2 ",0.0868666666666638,10.8815,1.11708362085953,0.290135226314166,0.405747133067578,-7.13137817578475
" GHSR ",-0.131753333333331,4.57098666666667,-1.11684057033916,0.290234291599774,0.405861320832539,-7.13164315140507
" PEX3 ",-0.0787899999999997,7.63539166666667,-1.11656371050358,0.290347169314063,0.405935442527878,-7.13194493160405
" UHRF2 ",0.0846366666666682,9.801385,1.11656307191386,0.290347429711065,0.405935442527878,-7.13194562760648
" CRCT1 ",-0.0804566666666666,9.707695,-1.11654154857679,0.290356206363859,0.405935442527878,-7.13196908582832
" SCRG1 ",0.154103333333333,4.87970166666667,1.11653969036294,0.290356964104443,0.405935442527878,-7.13197111107365
" LOC554223 ",-0.117570000000001,6.07624833333333,-1.11611285500463,0.290531059342312,0.406154474573612,-7.13243624445298
" USP37 ",-0.0928700000000013,7.07498833333333,-1.11593645927879,0.290603030346959,0.406230722023426,-7.13262842699136
" GPR83 ",0.107959999999999,8.15534666666667,1.11581530553145,0.290652470167587,0.406275466126661,-7.13276040989986
" EPN3 ",-0.134849999999998,8.49908166666667,-1.11573939241198,0.290683451748801,0.406294405391862,-7.13284310273011
" RP1 ",0.102306666666668,6.98177,1.11566422823604,0.290714130201083,0.406312918721315,-7.13292497541855
" MAB21L1 ",-0.0741666666666667,11.8013833333333,-1.11521302477838,0.290898342955735,0.406546002234773,-7.13341635926834
" CDH2 ",0.0887633333333326,6.91954833333333,1.11509624526412,0.290946035282121,0.406588274632474,-7.13354351299798
" HOXC5 ",-0.10851,7.471795,-1.11482441161298,0.291057074684748,0.406719062274562,-7.13383945511857
" RPAP2 ",0.173266666666666,6.47141333333333,1.11473834791087,0.291092237099262,0.406743811155426,-7.13393313996555
" RNU6-1168P ",0.0818566666666678,3.86927833333333,1.11465623237197,0.291125789518726,0.40676630755428,-7.13402252178383
" MYCT1 ",0.0971933333333332,6.1527,1.11449477403816,0.291191770176788,0.406834107871382,-7.13419825237958
" SLC17A4 ",0.121266666666665,9.17472666666667,1.11418628129342,0.291317869398781,0.406985888753664,-7.13453395954663
" LRFN4 ",-0.08291,8.07049166666667,-1.11406396309275,0.291367879821756,0.407031357888136,-7.13466704831375
" KCNK3 ",-0.133766666666665,5.54866,-1.11398189971688,0.291401435591318,0.407053836339638,-7.13475633129671
" MTHFD1L ",-0.0778766666666666,6.85941166666667,-1.11374114992146,0.291499895665875,0.407158236053384,-7.13501823175533
" MBOAT4 ",-0.0806999999999984,10.8332833333333,-1.11371372854104,0.291511111898692,0.407158236053384,-7.13504805939918
" SLC16A1 ",0.137149999999998,9.61238166666667,1.1136705855477,0.291528759459021,0.407158484941958,-7.13509498709157
" CLLU1 ",-0.0852599999999999,8.84958333333333,-1.11342293635284,0.29163007594906,0.407275581529436,-7.13536433381931
" RCCD1 ",-0.0757333333333285,11.7451666666667,-1.11336622992372,0.291653279130237,0.407283581587085,-7.13542600196285
" SNORA46 ",0.0926000000000009,8.12467333333333,1.11300355528711,0.291801712530831,0.407448834089457,-7.13582035216642
" RN7SL228P ",-0.0833900000000005,7.688925,-1.11295907370701,0.291819921735281,0.407448834089457,-7.13586871182682
" CCR10 ",-0.0847800000000003,4.09326,-1.11294896281909,0.291824060902532,0.407448834089457,-7.13587970401206
" PTPN14 ",0.181283333333334,5.25879166666667,1.11259091331333,0.291970667608143,0.407629109257398,-7.13626891211841
" PDZD8 ",0.107810000000002,5.38122166666667,1.11244724879873,0.292029508454546,0.407686837589105,-7.13642505135462
" LINC00479 ",-0.101483333333332,7.25909833333333,-1.11226994050765,0.292102141514122,0.407763812426308,-7.13661773408175
" OR1F1 ",-0.0808099999999996,7.08431833333333,-1.11219091248753,0.292134519289067,0.407784586516757,-7.13670360692877
" RAP2B ",0.075333333333333,12.2430666666667,1.11182218055459,0.292285625563164,0.407956125383185,-7.13710421288548
" PKI55 ",-0.0816999999999979,10.28295,-1.11180561409978,0.292292415916841,0.407956125383185,-7.13712220895291
" AP3M1 ",-0.0829866666666668,6.76802,-1.11161010409785,0.292372561928701,0.408043550950433,-7.13733457483108
" ORM2 ",0.0833333333333348,7.11024333333333,1.11141857001161,0.292451094618549,0.408128714584427,-7.13754259379092
" RN7SL288P ",-0.166566666666667,7.30264666666667,-1.11068608129445,0.292751580206947,0.408523594772082,-7.1383378683227
" KIRREL ",-0.103706666666668,8.75034333333333,-1.11025639434522,0.292927960207153,0.408723319131602,-7.13880419601278
" RIMBP2 ",-0.123886666666665,7.72814666666667,-1.1102519683524,0.29292977743915,0.408723319131602,-7.13880899869179
" ANKRD20A12P ",-0.0823166666666673,5.576645,-1.11019380688459,0.292953658290406,0.408732170833553,-7.13887210876281
" FKTN ",-0.108416666666665,6.88622166666667,-1.10990527824275,0.293072149250661,0.408873014640558,-7.1391851484254
" SPG20 ",-0.0839166666666653,6.899395,-1.10966464296407,0.293171000117835,0.408986442793224,-7.13944617757301
" STC2 ",-0.179896666666667,5.19574166666667,-1.10955454131225,0.293216237533983,0.409025068721842,-7.13956559563486
" CPEB2 ",-0.141113333333335,5.30030666666667,-1.10938135777424,0.293287404329359,0.409076228069314,-7.13975341464683
" RN7SL311P ",0.0904366666666663,6.345335,1.10936504037713,0.293294110373338,0.409076228069314,-7.13977110982328
" LYNX1 ",-0.147583333333332,9.039465,-1.10933716464636,0.293305566879749,0.409076228069314,-7.13980133880577
" MUC13 ",0.101376666666667,10.0332783333333,1.10891997141194,0.293477068488602,0.409290930784098,-7.14025368043899
" RNU1-21P ",0.0847566666666673,4.650945,1.10866405385426,0.293582310657591,0.409413206156673,-7.14053109328404
" KRTAP19-5 ",-0.083359999999999,7.79160333333333,-1.10847072427388,0.293661833877951,0.409499602859483,-7.14074062807398
" SNRNP35 ",-0.129259999999999,4.27783333333333,-1.10802828746753,0.293843886442306,0.409728953712882,-7.14122004337439
" CCDC102B ",-0.0785066666666658,6.78629,-1.10749085347918,0.294065145800388,0.410012942879256,-7.14180219470444
" ANP32A-IT1 ",-0.09863,5.91234166666667,-1.10734090136805,0.294126903495518,0.410074519337802,-7.14196458428281
" NDUFAF5 ",-0.119583333333334,7.658915,-1.10719308662664,0.294187790750791,0.410112133447028,-7.1421246424104
" RNU6-132P ",-0.124436666666667,4.74792166666667,-1.10718997037834,0.294189074488388,0.410112133447028,-7.1421280165957
" GLCCI1 ",-0.076013333333333,5.04574666666667,-1.10702626346122,0.294256519608807,0.410181620964262,-7.14230526337748
" NFX1 ",-0.0844699999999996,7.31127166666667,-1.10647553679403,0.294483499762284,0.410473472218141,-7.14290138928642
" TMEM127 ",0.0779666666666667,10.5903833333333,1.10639779673983,0.294515550985253,0.410493598063228,-7.14298551919603
" VPREB1 ",-0.101683333333332,8.59406833333333,-1.1057232726403,0.29479376201156,0.410856796699361,-7.14371529206662
" NMB ",-0.0945333333333318,7.34217,-1.10559082442078,0.294848414874078,0.410886135885529,-7.14385854798808
" PRIM2 ",-0.08216,9.92522333333333,-1.10558680932716,0.294850071767515,0.410886135885529,-7.14386289050175
" ZNF821 ",0.101469999999999,4.74255833333333,1.10527909117336,0.294977078098384,0.411019349803745,-7.14419566557912
" NDC1 ",0.0949333333333353,9.58325333333333,1.105269746798,0.294980935520112,0.411019349803745,-7.1442057697174
" RN7SL366P ",0.0766000000000027,12.6728,1.10513991036343,0.295034536924664,0.41106946150784,-7.14434615585243
" CD9 ",-0.0782300000000014,9.094635,-1.10503281608132,0.295078755180464,0.411088685601222,-7.14446194224961
" SYDE2 ",0.07578,9.96912666666667,1.10502105749136,0.295083610507935,0.411088685601222,-7.14447465467014
" SF3B6 ",-0.16839,4.45141166666667,-1.10491694766622,0.295126601973579,0.411092314635385,-7.14458720504011
" PIEZO2 ",0.148193333333334,3.93064666666667,1.10488676188464,0.295139067899616,0.411092314635385,-7.14461983653791
" NAA38 ",-0.116456666666664,8.999045,-1.10488661173316,0.295139129909207,0.411092314635385,-7.14461999885324
" DEFB4B ",0.0786466666666668,3.85226,1.10478424902161,0.295181406031641,0.411126630236612,-7.14473065001003
" DQX1 ",0.0982566666666678,4.46190166666667,1.104729431036,0.295204047959548,0.411133596999891,-7.14478990338653
" PPIAP11 ",-0.0770366666666664,6.92060166666667,-1.10462178636115,0.29524851324519,0.411167971602385,-7.14490625103783
" LAMB2 ",-0.106230000000002,5.21228166666667,-1.10456532373527,0.295271838596742,0.411167971602385,-7.14496727507366
" SH2B3 ",-0.0748533333333352,9.18099333333333,-1.10454156517748,0.29528165395292,0.411167971602385,-7.14499295226998
" FAM78B ",0.109523333333332,9.28302166666667,1.10434551116154,0.295362659249558,0.411256198048237,-7.14520482228058
" CCIN ",-0.0905766666666654,5.760545,-1.10424303401258,0.295405007443642,0.411290591904956,-7.1453155547265
" NAPG ",0.141166666666669,8.16852,1.10419440049277,0.295425106658239,0.411294006384539,-7.14536810322732
" HHATL ",-0.103336666666666,9.68425833333333,-1.10414492637078,0.295445554361939,0.411297905597522,-7.1454215581419
" DCC ",-0.101859999999999,7.31261666666667,-1.10406318108595,0.295479342168935,0.411309596341287,-7.14550987672229
" C20orf196 ",-0.0910966666666635,9.64458166666667,-1.10403921884694,0.295489247056185,0.411309596341287,-7.14553576484206
" RNU6-1103P ",0.077686666666668,3.44606,1.1037637079951,0.295603149027204,0.411443570879489,-7.14583338734595
" NEURL3 ",-0.0984799999999977,7.23305,-1.10367576170503,0.29563951502187,0.411469615228396,-7.14592837970469
" KRTAP9-2 ",-0.111579999999999,6.20424666666667,-1.10362059110929,0.295662329957711,0.411476797296493,-7.14598796742939
" YES1 ",-0.0914300000000017,7.77245166666667,-1.10337140855097,0.295765392472236,0.411589629462349,-7.14625707129494
" CALU ",-0.0730066666666662,9.69328666666667,-1.10333918244849,0.295778723296215,0.411589629462349,-7.14629187029538
" FUT1 ",0.0785733333333347,6.64087666666667,1.10320555349999,0.295834005930052,0.411641980669357,-7.14643615955556
" PPP6R1 ",-0.121746666666668,7.42067333333333,-1.10300826292054,0.295915640152385,0.411730990689011,-7.14664916409391
" CALCRL ",0.0888800000000032,9.28676333333333,1.10281549288303,0.295995420708828,0.411796537887608,-7.14685725925117
" LPIN3 ",-0.0887866666666648,6.93753666666667,-1.10280905264279,0.295998086378817,0.411796537887608,-7.14686421099607
" YPEL4 ",0.12832,6.98766666666667,1.102639911476,0.296068101987801,0.411851109242067,-7.14704677452981
" RNA5SP234 ",0.111900000000002,10.5011833333333,1.10262891714547,0.296072653509711,0.411851109242067,-7.14705864056819
" TAF5L ",0.0981066666666646,9.58419333333333,1.10255536339857,0.296103105277033,0.411853791794696,-7.14713802379229
